9.756816508425001757e+02,0.000000000000000000e+00,8.278127832483153270e+02
0.000000000000000000e+00,9.784659646902549639e+02,5.573202668249903127e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
